file,type,line,method,source
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':405,'endLine':415}","it('should use let when variable re-declared inside it', () => {
      expectTransform(
        'var a = 0;\n' +
        '() => { var a = 1; };\n' +
        'a = 2;'
      ).toReturn(
        'let a = 0;\n' +
        '() => { const a = 1; };\n' +
        'a = 2;'
      );
    })",snuts
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':417,'endLine':425}","it('should use let when variable assigned inside it', () => {
      expectTransform(
        'var a = 0;\n' +
        '() => { a = 1; };'
      ).toReturn(
        'let a = 0;\n' +
        '() => { a = 1; };'
      );
    })",snuts
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':427,'endLine':435}","it('should use const when variable referenced inside it', () => {
      expectTransform(
        'var a = 0;\n' +
        '() => { bar(a); };'
      ).toReturn(
        'const a = 0;\n' +
        '() => { bar(a); };'
      );
    })",snuts
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':437,'endLine':445}","it('should use const when variable redeclared as parameter', () => {
      expectTransform(
        'var a = 0;\n' +
        '(a) => a = 1;'
      ).toReturn(
        'const a = 0;\n' +
        '(a) => a = 1;'
      );
    })",snuts
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':449,'endLine':457}","it('should use const when variable redeclared as parameter', () => {
      expectTransform(
        'var a = 0;\n' +
        'function foo({a}) { a = 1; };'
      ).toReturn(
        'const a = 0;\n' +
        'function foo({a}) { a = 1; };'
      );
    })",snuts
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':754,'endLine':761}","it('should ignore', () => {
      expectNoChange(
        'foo(a);\n' +
        'var a = 2;'
      ).withWarnings([
        {line: 2, msg: 'Unable to transform var', type: 'let'}
      ]);
    })",snuts
/test/transform/letTest.js,IdenticalTestDescription,"{'startLine':765,'endLine':773}","it('should ignore', () => {
      expectNoChange(
        'var a = 1;\n' +
        'var a = 2;'
      ).withWarnings([
        {line: 1, msg: 'Unable to transform var', type: 'let'},
        {line: 2, msg: 'Unable to transform var', type: 'let'}
      ]);
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':38,'endLine':46}","it('should work for simple case', () => {
      expectTransform(
        'function x(a) {\n' +
        '  a = a ? a : 4;\n' +
        '}'
      ).toReturn(
        'function x(a = 4) {}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':48,'endLine':58}","it('should work for different types of parameters', () => {
      expectTransform(
        'function x(a, b, c) {\n' +
        '  a = a ? a : ""salam"";\n' +
        '  b = b ? b : {};\n' +
        '  c = c ? c : [];\n' +
        '}'
      ).toReturn(
        'function x(a = ""salam"", b = {}, c = []) {}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':136,'endLine':144}","it('should work for ===', () => {
      expectTransform(
        'function x(a) {\n' +
        '  a = typeof a === ""undefined"" ? 4 : a;\n' +
        '}'
      ).toReturn(
        'function x(a = 4) {}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':146,'endLine':154}","it('should work for !==', () => {
      expectTransform(
        'function x(a) {\n' +
        '  a = typeof a !== ""undefined"" ? a : 4;\n' +
        '}'
      ).toReturn(
        'function x(a = 4) {}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':156,'endLine':164}","it('should work for ==', () => {
      expectTransform(
        'function x(a) {\n' +
        '  a = typeof a == ""undefined"" ? 4 : a;\n' +
        '}'
      ).toReturn(
        'function x(a = 4) {}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':166,'endLine':174}","it('should work for !=', () => {
      expectTransform(
        'function x(a) {\n' +
        '  a = typeof a != ""undefined"" ? a : 4;\n' +
        '}'
      ).toReturn(
        'function x(a = 4) {}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':176,'endLine':182}","it('should not work for other operators (like >)', () => {
      expectNoChange(
        'function x(a) {\n' +
        '  a = typeof a > undefined ? a : 4;\n' +
        '}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':184,'endLine':190}","it('should not work for === when variable in wrong location', () => {
      expectNoChange(
        'function x(a) {\n' +
        '  a = typeof a === ""undefined"" ? a : 5;\n' +
        '}'
      );
    })",snuts
/test/transform/defaultParamTest.js,IdenticalTestDescription,"{'startLine':192,'endLine':198}","it('should not work for !== when variable in wrong location', () => {
      expectNoChange(
        'function x(a) {\n' +
        '  a = typeof a !== ""undefined"" ? 5 : a;\n' +
        '}'
      );
    })",snuts
/test/transform/classTest.js,IdenticalTestDescription,"{'startLine':605,'endLine':630}","it('should convert setters and getters', () => {
      expectTransform(
        'function MyClass() {\n' +
        '}\n' +
        '/** This is an accessor */\n' +
        'Object.defineProperty(MyClass.prototype, ""someAccessor"", {\n' +
        '  get: function () {\n' +
        '    return this._some;\n' +
        '  },\n' +
        '  set: function (value) {\n' +
        '    this._some = value;\n' +
        '  }\n' +
        '});'
      ).toReturn(
        'class MyClass {\n' +
        '  /** This is an accessor */\n' +
        '  get someAccessor() {\n' +
        '    return this._some;\n' +
        '  }\n' +
        '\n' +
        '  set someAccessor(value) {\n' +
        '    this._some = value;\n' +
        '  }\n' +
        '}'
      );
    })",snuts
/test/transform/classTest.js,IdenticalTestDescription,"{'startLine':659,'endLine':677}","it('should ignore other options when converting get/set', () => {
      expectTransform(
        'function MyClass() {\n' +
        '}\n' +
        'Object.defineProperty(MyClass.prototype, ""someAccessor"", {\n' +
        '  configurable: true,\n' +
        '  enumerable: true,\n' +
        '  set: function (value) {\n' +
        '    this._some = value;\n' +
        '  }\n' +
        '});'
      ).toReturn(
        'class MyClass {\n' +
        '  set someAccessor(value) {\n' +
        '    this._some = value;\n' +
        '  }\n' +
        '}'
      );
    })",snuts
/test/transform/classTest.js,IdenticalTestDescription,"{'startLine':679,'endLine':689}","it('should ignore non-function property', () => {
      expectNoChange(
        'function MyClass() {\n' +
        '}\n' +
        'Object.defineProperty(MyClass.prototype, ""propName"", {\n' +
        '  value: 10,\n' +
        '  configurable: true,\n' +
        '  writable: true\n' +
        '});'
      );
    })",snuts
/test/transform/classTest.js,IdenticalTestDescription,"{'startLine':691,'endLine':705}","it('should transform arrow-function that does not use this', () => {
      expectTransform(
        'function MyClass() {\n' +
        '}\n' +
        'Object.defineProperty(MyClass.prototype, ""getter"", {\n' +
        '  get: () => something\n' +
        '});'
      ).toReturn(
        'class MyClass {\n' +
        '  get getter() {\n' +
        '    return something;\n' +
        '  }\n' +
        '}'
      );
    })",snuts
/test/transform/classTest.js,IdenticalTestDescription,"{'startLine':707,'endLine':715}","it('should ignore arrow-function that uses this', () => {
      expectNoChange(
        'function MyClass() {\n' +
        '}\n' +
        'Object.defineProperty(MyClass.prototype, ""getter"", {\n' +
        '  get: () => this.something\n' +
        '});'
      );
    })",snuts
/test/transform/classInheritanceTest.js,IdenticalTestDescription,"{'startLine':145,'endLine':153}","it('determines a function is a class', () => {
      expectTransform(
        'function MyClass() {\n' +
        '}\n' +
        'MyClass.prototype = Object.create(ParentClass.prototype);'
      ).toReturn(
        'class MyClass extends ParentClass {}'
      );
    })",snuts
/test/transform/classInheritanceTest.js,IdenticalTestDescription,"{'startLine':155,'endLine':164}","it('discards the prototype.constructor assignment', () => {
      expectTransform(
        'function MyClass() {\n' +
        '}\n' +
        'MyClass.prototype = Object.create(ParentClass.prototype);\n' +
        'MyClass.prototype.constructor = MyClass;'
      ).toReturn(
        'class MyClass extends ParentClass {}'
      );
    })",snuts
/test/transform/arrowTest.js,IdenticalTestDescription,"{'startLine':215,'endLine':219}","it('should not convert functions using `arguments`', () => {
      expectNoChange('a(function () { arguments; }.bind(this));').withWarnings([
        {line: 1, msg: 'Can not use arguments in arrow function', type: 'arrow'}
      ]);
    })",snuts
/test/transform/arrowTest.js,IdenticalTestDescription,"{'startLine':225,'endLine':227}","it('should not convert named function expressions', () => {
      expectNoChange('a(function foo() { });');
    })",snuts
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 17}","it('should not eliminate leading newlines', () => {
    expectTransform(
      '\n\nvar x = 42;'
    ).toReturn(
      '\n\nconst x = 42;'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 25}","it('should not eliminate trailing newlines', () => {
    expectTransform(
      'var x = 42;\n\n'
    ).toReturn(
      'const x = 42;\n\n'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 33}","it('ignores #! comment at the beginning of file', () => {
    expectTransform(
      '#!/usr/bin/env node\n' +
      'var x = 42;'
    ).toReturn(
      '#!/usr/bin/env node\n' +
      'const x = 42;'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 43}","it('ignores #! comment almost at the beginning of file', () => {
    expectTransform(
      '\n' +
      '#!/usr/local/bin/node\n' +
      'if (true) {\n' +
      '  var foo = 42;\n' +
      '}'
    ).toReturn(
      '\n' +
      '#!/usr/local/bin/node\n' +
      'if (true) {\n' +
      '  const foo = 42;\n' +
      '}'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 59}","it('should preserve #! comment using CRLF', () => {
    expectTransform(
      '#!/usr/bin/env node\r\n' +
      'var x = 42;'
    ).toReturn(
      '#!/usr/bin/env node\r\n' +
      'const x = 42;'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 69}","it('should preserve CRLF line terminators', () => {
    expectTransform(
      'var f = function(x) {\r\n' +
      '  if (x > 10)\r\n' +
      '    return 42;\r\n' +
      '};'
    ).toReturn(
      'const f = x => {\r\n' +
      '  if (x > 10)\r\n' +
      '    return 42;\r\n' +
      '};'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 83}","it('should use LF in case of mixed line terminators', () => {
    expectTransform(
      'var f = function(x) {\n' +
      '  if (x > 10)\r\n' +
      '    return 42;\r\n' +
      '};'
    ).toReturn(
      'const f = x => {\n' +
      '  if (x > 10)\n' +
      '    return 42;\n' +
      '};'
    );
  })",steel
/test/transform/whitespaceTest.js,Unknown Test,"{'column': 2, 'line': 97}","it('should preserve TABs', () => {
    expectTransform(
      'var f = function(x) {\n' +
      '\tif (x > 10) {\n' +
      '\t\tvar y = 42;\n' +
      '\t\treturn {x: x, y: y};\n' +
      '\t}\n' +
      '};'
    ).toReturn(
      'const f = x => {\n' +
      '\tif (x > 10) {\n' +
      '\t\tconst y = 42;\n' +
      '\t\treturn {x, y};\n' +
      '\t}\n' +
      '};'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 5}","it('should not convert non-concatenated strings', () => {
    expectNoChange('var result = ""test"";');
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 9}","it('should not convert non-string binary expressions with + operator', () => {
    expectNoChange('var result = 1 + 2;');
    expectNoChange('var result = a + b;');
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 14}","it('should not convert only string concatenation', () => {
    expectNoChange('var result = ""Hello "" + "" World!"";');
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 18}","it('should convert string and one variable concatenation', () => {
    expectTransform(
      'var result = ""Firstname: "" + firstname;'
    ).toReturn(
      'var result = `Firstname: ${firstname}`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 26}","it('should convert string and multiple variables concatenation', () => {
    expectTransform(
      'var result = ""Fullname: "" + firstname + lastname;'
    ).toReturn(
      'var result = `Fullname: ${firstname}${lastname}`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 34}","it('should convert parenthized string concatenations', () => {
    expectTransform(
      '""str1 "" + (x + "" str2"");'
    ).toReturn(
      '`str1 ${x} str2`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 42}","it('should convert parenthized string concatenations and other concatenations', () => {
    expectTransform(
      'x + "" str1 "" + (y + "" str2"");'
    ).toReturn(
      '`${x} str1 ${y} str2`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 50}","it('should convert parenthized non-string concatenations', () => {
    expectTransform(
      '(x + y) + "" string "" + (a + b);'
    ).toReturn(
      '`${x + y} string ${a + b}`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 58}","it('should convert non-parenthized non-string concatenations', () => {
    expectTransform(
      'x + y + "" string "" + a + b;'
    ).toReturn(
      '`${x + y} string ${a}${b}`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 66}","it('should convert string and call expressions', () => {
    expectTransform(
      'var result = ""Firstname: "" + person.getFirstname() + ""Lastname: "" + person.getLastname();'
    ).toReturn(
      'var result = `Firstname: ${person.getFirstname()}Lastname: ${person.getLastname()}`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 74}","it('should convert string and number literals', () => {
    expectTransform(
      '""foo "" + 25 + "" bar"";'
    ).toReturn(
      '`foo ${25} bar`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 82}","it('should convert string and member-expressions', () => {
    expectTransform(
      '""foo "" + foo.bar + "" bar"";'
    ).toReturn(
      '`foo ${foo.bar} bar`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 90}","it('should escape ` characters', () => {
    expectTransform(
      'var result = ""Firstname: `"" + firstname + ""`"";'
    ).toReturn(
      'var result = `Firstname: \\`${firstname}\\``;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 98}","it('should leave \\t, \\r, \\n, \\v, \\f, \\b, \\0, \\\\ escaped as is', () => {
    expectTransform('x = ""\\t"" + y;').toReturn('x = `\\t${y}`;');
    expectTransform('x = ""\\r"" + y;').toReturn('x = `\\r${y}`;');
    expectTransform('x = ""\\n"" + y;').toReturn('x = `\\n${y}`;');
    expectTransform('x = ""\\v"" + y;').toReturn('x = `\\v${y}`;');
    expectTransform('x = ""\\f"" + y;').toReturn('x = `\\f${y}`;');
    expectTransform('x = ""\\b"" + y;').toReturn('x = `\\b${y}`;');
    expectTransform('x = ""\\0"" + y;').toReturn('x = `\\0${y}`;');
    expectTransform('x = ""\\\\"" + y;').toReturn('x = `\\\\${y}`;');
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 109}","it('should leave hex- and unicode-escapes as is', () => {
    expectTransform('x = ""\\xA9"" + y;').toReturn('x = `\\xA9${y}`;');
    expectTransform('x = ""\\u00A9"" + y;').toReturn('x = `\\u00A9${y}`;');
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 114}","it('should eliminate escaping of quotes', () => {
    expectTransform('x = ""\\\'"" + y;').toReturn('x = `\'${y}`;');
    expectTransform('x = ""\\"""" + y;').toReturn('x = `""${y}`;');
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 119}","it('should preserve comments', () => {
    expectTransform(
      'var foo =\n' +
      '    // First comment\n' +
      '    ""Firstname: "" + fname + ' +
      '    // Second comment\n' +
      '    "" Middlename: "" + mname +' +
      '    // Third comment\n' +
      '    "" Lastname: "" + lname;'
    ).toReturn(
      'var foo =\n' +
      '    // First comment\n' +
      '    // Second comment\n' +
      '    // Third comment\n' +
      '    `Firstname: ${fname} Middlename: ${mname} Lastname: ${lname}`;'
    );
  })",steel
/test/transform/templateTest.js,Unknown Test,"{'column': 2, 'line': 137}","it('should transform nested concatenation', () => {
    expectTransform(
      '"""" + (() => ""a"" + 2)'
    ).toReturn(
      '`${() => `a${2}`}`'
    );
  })",steel
/test/transform/restSpreadTest.js,Unknown Test,"{'column': 2, 'line': 5}","it('should support object rest in destructuring', () => {
    expectTransform(
      'var { foo, ...other } = bar;'
    ).toReturn(
      'const { foo, ...other } = bar;'
    );
  })",steel
/test/transform/restSpreadTest.js,Unknown Test,"{'column': 2, 'line': 13}","it('should support object spread', () => {
    expectTransform(
      'var foo = { bar, ...other };'
    ).toReturn(
      'const foo = { bar, ...other };'
    );
  })",steel
/test/transform/objShorthandTest.js,Unknown Test,"{'column': 2, 'line': 5}","it('should convert matching key-value entries to shorthand notation', () => {
    expectTransform('({foo: foo})').toReturn('({foo})');
  })",steel
/test/transform/objShorthandTest.js,Unknown Test,"{'column': 2, 'line': 9}","it('should not convert non-matching key-value entries to shorthand notation', () => {
    expectNoChange('({foo: bar})');
  })",steel
/test/transform/objShorthandTest.js,Unknown Test,"{'column': 2, 'line': 13}","it('should not convert numeric properties to shorthands', () => {
    expectNoChange('({10: 10})');
  })",steel
/test/transform/objShorthandTest.js,Unknown Test,"{'column': 2, 'line': 22}","it('should not convert string properties to shorthands', () => {
    expectNoChange('({""foo"": foo})');
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 5}","it('should convert a function inside an object to method', () => {
    expectTransform(
      '({\n' +
      '  someMethod: function(a, b, c) {\n' +
      '    return a + b + c;\n' +
      '  }\n' +
      '});'
    ).toReturn(
      '({\n' +
      '  someMethod(a, b, c) {\n' +
      '    return a + b + c;\n' +
      '  }\n' +
      '});'
    ).withoutWarnings();
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 21}","it('should ignore non-function properties of object', () => {
    expectTransform(
      '({\n' +
      '  foo: 123,\n' +
      '  method1: function() {\n' +
      '  },\n' +
      '  bar: [],\n' +
      '  method2: function() {\n' +
      '  },\n' +
      '});'
    ).toReturn(
      '({\n' +
      '  foo: 123,\n' +
      '  method1() {\n' +
      '  },\n' +
      '  bar: [],\n' +
      '  method2() {\n' +
      '  },\n' +
      '});'
    ).withoutWarnings();
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 43}","it('should convert function properties in nested object literal', () => {
    expectTransform(
      '({\n' +
      '  nested: {\n' +
      '    method: function() {\n' +
      '    }\n' +
      '  }\n' +
      '});'
    ).toReturn(
      '({\n' +
      '  nested: {\n' +
      '    method() {\n' +
      '    }\n' +
      '  }\n' +
      '});'
    ).withoutWarnings();
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 61}","it('should not convert named function expressions', () => {
    expectNoChange(
      '({\n' +
      '  foo: function foo() {\n' +
      '    return foo();\n' +
      '  }\n' +
      '});'
    ).withWarnings([
      {line: 2, msg: 'Unable to transform named function', type: 'obj-method'}
    ]);
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 73}","it('should not convert computed properties', () => {
    expectNoChange(
      '({\n' +
      '  [""foo"" + count]: function() {\n' +
      '  }\n' +
      '});'
    ).withoutWarnings();
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 82}","it('should not convert string properties', () => {
    expectNoChange(
      '({\n' +
      '  ""foo"": function() {\n' +
      '  }\n' +
      '});'
    ).withoutWarnings();
  })",steel
/test/transform/objMethodTest.js,Unknown Test,"{'column': 2, 'line': 91}","it('should not convert numeric properties', () => {
    expectNoChange(
      '({\n' +
      '  123: function() {\n' +
      '  }\n' +
      '});'
    ).withoutWarnings();
  })",steel
/test/transform/noStrictTest.js,Unknown Test,"{'column': 2, 'line': 5}","it('should remove statement with ""use strict"" string', () => {
    expectTransform('""use strict"";').toReturn('');
    expectTransform('\'use strict\';').toReturn('');
  })",steel
/test/transform/noStrictTest.js,Unknown Test,"{'column': 2, 'line': 10}","it('should remove the whole line where ""use strict"" used to be', () => {
    expectTransform(
      '""use strict"";\n' +
      'foo();'
    ).toReturn(
      'foo();'
    );

    expectTransform(
      'foo();\n' +
      '""use strict"";\n' +
      'bar();'
    ).toReturn(
      'foo();\n' +
      'bar();'
    );
  })",steel
/test/transform/noStrictTest.js,Unknown Test,"{'column': 2, 'line': 28}","it('should not remove comments before ""use strict""', () => {
    expectTransform(
      '// comment\n' +
      '""use strict"";\n' +
      'bar();'
    ).toReturn(
      '// comment\n' +
      'bar();'
    );
  })",steel
/test/transform/noStrictTest.js,Unknown Test,"{'column': 2, 'line': 39}","it('should preserve comments when no other code besides ""use strict""', () => {
    expectTransform(
      '// some comment\n' +
      '""use strict"";'
    ).toReturn(
      '// some comment\n'
    );
  })",steel
/test/transform/noStrictTest.js,Unknown Test,"{'column': 2, 'line': 48}","it('should keep ""use strict"" used inside other code', () => {
    expectNoChange('x = ""use strict"";');
    expectNoChange('foo(""use strict"");');
  })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 6}","it('should not change anything', () => {
      expectTransform(
        'var x;'
      ).toReturn(
        'var x;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 16}","it('should split into separate declarations', () => {
      expectTransform(
        'var x,y;'
      ).toReturn(
        'var x;\n' +
        'var y;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 27}","it('should split into separate declarations', () => {
      expectTransform(
        'var x,y=100;'
      ).toReturn(
        'var x;\n' +
        'var y=100;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 38}","it('should split into separate declarations', () => {
      expectTransform(
        'var x,y=100;\n' +
        'let a,b=123;\n' +
        'const c=12,d=234'
      ).toReturn(
        'var x;\n' +
        'var y=100;\n' +
        'let a;\n' +
        'let b=123;\n' +
        'const c=12;\n' +
        'const d=234;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 55}","it('should split into separate declarations', () => {
      expectTransform(
        'var x,y=100;// hello'
      ).toReturn(
        'var x;// hello\n' +
        'var y=100;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 66}","it('should split into separate declarations(comment before declaration)', () => {
      expectTransform(
        '/* hello */var x,y=100;'
      ).toReturn(
        '/* hello */var x;\n' +
        'var y=100;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 75}","it('should split into separate declarations(comment after declaration)', () => {
      expectTransform(
        'var x,y=100;/* hello */'
      ).toReturn(
        'var x;/* hello */\n' +
        'var y=100;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 84}","it('should split into separate declarations(comment inside declaration)', () => {
      expectTransform(
        'var x,/* hello */y=100;'
      ).toReturn(
        'var x;\n' +
        'var /* hello */y=100;'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 95}","it('should split into separate declarations', () => {
      expectTransform(
        'switch (nr) {\n' +
        '  case 1:\n' +
        '    var a=1, b=2;\n' +
        '}'
      ).toReturn(
        'switch (nr) {\n' +
        '  case 1:\n' +
        '    var a=1;\n' +
        '    var b=2;\n' +
        '}'
      );
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 112}","it('should not split in for-loop head', () => {
      expectNoChange(
        'for (var i=0,j=0; i<j; i++) j++;'
      ).withWarnings([
        {line: 1, msg: 'Unable to split var statement in a ForStatement', type: 'multi-var'}
      ]);
    })",steel
/test/transform/multiVarTest.js,Unknown Test,"{'column': 4, 'line': 120}","it('should not split when not in block statement', () => {
      expectNoChange(
        'if (true) var a=1, b=2;'
      ).withWarnings([
        {line: 1, msg: 'Unable to split var statement in a IfStatement', type: 'multi-var'}
      ]);
    })",steel
/test/transform/letTest.js,Unknown Test,"{'column': 4, 'line': 6}","it('should use let when never used afterwards', () => {
      expectTransform(
        'var x;'
      ).toReturn(
        'let x;'
      );
    })",steel
/test/transform/letTest.js,Unknown Test,"{'column': 4, 'line': 14}","it('should use let when assigned aftwerwards', () => {
      expectTransform(
        'var x;\n' +
        'x = 6;'
      ).toReturn(
        'let x;\n' +
        'x = 6;'
      );
    })",steel
/test/transform/letTest.js,Unknown Test,"{'column': 4, 'line': 26}","it('should use const when never used afterwards', () => {
      expectTransform(
        'var x = 2;'
      ).toReturn(
        'const x = 2;'
      );
    })",steel
/test/transform/letTest.js,Unknown Test,"{'column': 4, 'line': 34}","it('should use const when only referenced afterwards', () => {
      expectTransform(
        'var x = 2;\n' +
        'foo(x);'
      ).toReturn(
        'const x = 2;\n' +
        'foo(x);'
      );
    })",steel
/test/transform/letTest.js,Unknown Test,"{'column': 4, 'line': 44}","it('should use let when re-assigned afterwards', () => {
      expectTransform(
        'var x = 5;\n' +
        'x = 6;'
      ).toReturn(
        'let x = 5;\n' +
        'x = 6;'
      );
    })",steel
