file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Conditional Test Logic,"{'line': 530, 'column': 6, 'index': 16075}","  528 |
  529 |     afterEach(() => {
> 530 |       for (const mock of mocks) mock.mockRestore()
      |      ^ Conditional Test Logic
  531 |     })
  532 |
  533 |     test('custom logger', async () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 281, 'column': 8, 'index': 8873}","  279 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 281, 'column': 8, 'index': 8873}","  279 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 576, 'column': 6, 'index': 17461}","  574 |       loggerError.debug('nocall')
  575 |       loggerError.verbose('nocall')
> 576 |       expect(global.console.warn).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  577 |       expect(global.console.debug).not.toHaveBeenCalled()
  578 |       expect(global.console.info).not.toHaveBeenCalled()
  579 |       expect(global.console.error).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 577, 'column': 6, 'index': 17518}","  575 |       loggerError.verbose('nocall')
  576 |       expect(global.console.warn).not.toHaveBeenCalled()
> 577 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  578 |       expect(global.console.info).not.toHaveBeenCalled()
  579 |       expect(global.console.error).toHaveBeenLastCalledWith({
  580 |         message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 577, 'column': 6, 'index': 17518}","  575 |       loggerError.verbose('nocall')
  576 |       expect(global.console.warn).not.toHaveBeenCalled()
> 577 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  578 |       expect(global.console.info).not.toHaveBeenCalled()
  579 |       expect(global.console.error).toHaveBeenLastCalledWith({
  580 |         message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 578, 'column': 6, 'index': 17576}","  576 |       expect(global.console.warn).not.toHaveBeenCalled()
  577 |       expect(global.console.debug).not.toHaveBeenCalled()
> 578 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  579 |       expect(global.console.error).toHaveBeenLastCalledWith({
  580 |         message: 'error'
  581 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 578, 'column': 6, 'index': 17576}","  576 |       expect(global.console.warn).not.toHaveBeenCalled()
  577 |       expect(global.console.debug).not.toHaveBeenCalled()
> 578 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  579 |       expect(global.console.error).toHaveBeenLastCalledWith({
  580 |         message: 'error'
  581 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 579, 'column': 6, 'index': 17633}","  577 |       expect(global.console.debug).not.toHaveBeenCalled()
  578 |       expect(global.console.info).not.toHaveBeenCalled()
> 579 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  580 |         message: 'error'
  581 |       })
  582 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 590, 'column': 6, 'index': 17963}","  588 |       loggerWarn.debug('nocall')
  589 |       loggerWarn.verbose('nocall')
> 590 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  591 |       expect(global.console.info).not.toHaveBeenCalled()
  592 |       expect(global.console.error).toHaveBeenLastCalledWith({
  593 |         message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 590, 'column': 6, 'index': 17963}","  588 |       loggerWarn.debug('nocall')
  589 |       loggerWarn.verbose('nocall')
> 590 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  591 |       expect(global.console.info).not.toHaveBeenCalled()
  592 |       expect(global.console.error).toHaveBeenLastCalledWith({
  593 |         message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 591, 'column': 6, 'index': 18021}","  589 |       loggerWarn.verbose('nocall')
  590 |       expect(global.console.debug).not.toHaveBeenCalled()
> 591 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  592 |       expect(global.console.error).toHaveBeenLastCalledWith({
  593 |         message: 'error2'
  594 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 591, 'column': 6, 'index': 18021}","  589 |       loggerWarn.verbose('nocall')
  590 |       expect(global.console.debug).not.toHaveBeenCalled()
> 591 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  592 |       expect(global.console.error).toHaveBeenLastCalledWith({
  593 |         message: 'error2'
  594 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 592, 'column': 6, 'index': 18078}","  590 |       expect(global.console.debug).not.toHaveBeenCalled()
  591 |       expect(global.console.info).not.toHaveBeenCalled()
> 592 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  593 |         message: 'error2'
  594 |       })
  595 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 595, 'column': 6, 'index': 18175}","  593 |         message: 'error2'
  594 |       })
> 595 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  596 |         message: 'warn2'
  597 |       })
  598 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 606, 'column': 6, 'index': 18503}","  604 |       loggerInfo.debug('nocall')
  605 |       loggerInfo.verbose('nocall')
> 606 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  607 |       expect(global.console.error).toHaveBeenLastCalledWith({
  608 |         message: 'error3'
  609 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 606, 'column': 6, 'index': 18503}","  604 |       loggerInfo.debug('nocall')
  605 |       loggerInfo.verbose('nocall')
> 606 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  607 |       expect(global.console.error).toHaveBeenLastCalledWith({
  608 |         message: 'error3'
  609 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 607, 'column': 6, 'index': 18561}","  605 |       loggerInfo.verbose('nocall')
  606 |       expect(global.console.debug).not.toHaveBeenCalled()
> 607 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  608 |         message: 'error3'
  609 |       })
  610 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 610, 'column': 6, 'index': 18658}","  608 |         message: 'error3'
  609 |       })
> 610 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  611 |         message: 'warn3'
  612 |       })
  613 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 613, 'column': 6, 'index': 18753}","  611 |         message: 'warn3'
  612 |       })
> 613 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  614 |         message: 'info3'
  615 |       })
  616 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 624, 'column': 6, 'index': 19104}","  622 |       loggerVerbose.verbose('verbose4')
  623 |       loggerVerbose.debug('nocall')
> 624 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  625 |         message: 'error4'
  626 |       })
  627 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 627, 'column': 6, 'index': 19201}","  625 |         message: 'error4'
  626 |       })
> 627 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  628 |         message: 'warn4'
  629 |       })
  630 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 630, 'column': 6, 'index': 19296}","  628 |         message: 'warn4'
  629 |       })
> 630 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  631 |         message: 'info4'
  632 |       })
  633 |       expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 633, 'column': 6, 'index': 19391}","  631 |         message: 'info4'
  632 |       })
> 633 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  634 |         message: 'verbose4'
  635 |       })
  636 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 644, 'column': 6, 'index': 19732}","  642 |       loggerDebug.verbose('verbose5')
  643 |       loggerDebug.debug('debug5')
> 644 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  645 |         message: 'error5'
  646 |       })
  647 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 647, 'column': 6, 'index': 19829}","  645 |         message: 'error5'
  646 |       })
> 647 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  648 |         message: 'warn5'
  649 |       })
  650 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 650, 'column': 6, 'index': 19924}","  648 |         message: 'warn5'
  649 |       })
> 650 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  651 |         message: 'info5'
  652 |       })
  653 |       expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 653, 'column': 6, 'index': 20019}","  651 |         message: 'info5'
  652 |       })
> 653 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  654 |         message: 'debug5'
  655 |       })
  656 |     })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 666, 'column': 6, 'index': 20403}","  664 |       logger.debug('array', ['message'])
  665 |
> 666 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  667 |         1,
  668 |         {
  669 |           message: 'simple message'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 672, 'column': 6, 'index': 20538}","  670 |         }
  671 |       )
> 672 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  673 |         2,
  674 |         {
  675 |           message: 'debug',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 680, 'column': 6, 'index': 20709}","  678 |         }
  679 |       )
> 680 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  681 |         3,
  682 |         {
  683 |           message: 'debug'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 686, 'column': 6, 'index': 20835}","  684 |         }
  685 |       )
> 686 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  687 |         4,
  688 |         {
  689 |           message: 'array',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Ignored Test,"{'line': 423, 'column': 7, 'index': 13127}","  421 |   })
  422 |
> 423 |   test.skip('respondToEventSourceWithError', async () => {
      |       ^ Ignored Test
  424 |     const response = await serverlessExpressInstance(null)
  425 |     expect(response).toEqual({
  426 |       statusCode: 500,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 270, 'column': 63, 'index': 8318}","  268 |       case 'alb':
  269 |       case 'apiGatewayV1':
> 270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
      |                                                               ^ Magic Number
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
  272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 272, 'column': 75, 'index': 8466}","  270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
> 272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
      |                                                                           ^ Magic Number
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)
  274 |         delete response.multiValueHeaders.etag
  275 |         delete response.multiValueHeaders['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 293, 'column': 53, 'index': 9438}","  291 |         break
  292 |       case 'lambdaEdge':
> 293 |         expect(response.headers.etag.length).toEqual(1)
      |                                                     ^ Magic Number
  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
  296 |         expect(response.headers['last-modified'].length).toEqual(1)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 296, 'column': 65, 'index': 9633}","  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
> 296 |         expect(response.headers['last-modified'].length).toEqual(1)
      |                                                                 ^ Magic Number
  297 |         expect(response.headers['last-modified'][0].key).toMatch('last-modified')
  298 |         expect(response.headers['last-modified'][0].value).toMatch(lastModifiedRegex)
  299 |         delete response.headers.etag"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 555, 'column': 56, 'index': 16786}","  553 |       await serverlessExpressInstance(event)
  554 |
> 555 |       expect(customLogger.debug.mock.calls.length).toBe(6)
      |                                                        ^ Magic Number
  556 |
  557 |       // TODO: test log levels
  558 |       // customLogger.level = 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Mystery Guest,"{'column': 25, 'line': 252}","  250 |     const response = await serverlessExpressInstance(event)
  251 |
> 252 |     const samLogoImage = fs.readFileSync(samLogoPath)
      |                         ^ Mystery Guest
  253 |     const samLogoBase64 = Buffer.from(samLogoImage).toString('base64')
  254 |     const expectedResponse = makeResponse({
  255 |       eventSourceName,"
