file,type,line,frame
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 281, 'column': 8, 'index': 8873}","  279 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 566, 'column': 6, 'index': 17017}","  564 |       loggerError.debug('nocall')
  565 |       loggerError.verbose('nocall')
> 566 |       expect(global.console.warn).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  567 |       expect(global.console.debug).not.toHaveBeenCalled()
  568 |       expect(global.console.info).not.toHaveBeenCalled()
  569 |       expect(global.console.error).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 567, 'column': 6, 'index': 17074}","  565 |       loggerError.verbose('nocall')
  566 |       expect(global.console.warn).not.toHaveBeenCalled()
> 567 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  568 |       expect(global.console.info).not.toHaveBeenCalled()
  569 |       expect(global.console.error).toHaveBeenLastCalledWith({
  570 |         message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 567, 'column': 6, 'index': 17074}","  565 |       loggerError.verbose('nocall')
  566 |       expect(global.console.warn).not.toHaveBeenCalled()
> 567 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  568 |       expect(global.console.info).not.toHaveBeenCalled()
  569 |       expect(global.console.error).toHaveBeenLastCalledWith({
  570 |         message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 568, 'column': 6, 'index': 17132}","  566 |       expect(global.console.warn).not.toHaveBeenCalled()
  567 |       expect(global.console.debug).not.toHaveBeenCalled()
> 568 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  569 |       expect(global.console.error).toHaveBeenLastCalledWith({
  570 |         message: 'error'
  571 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 568, 'column': 6, 'index': 17132}","  566 |       expect(global.console.warn).not.toHaveBeenCalled()
  567 |       expect(global.console.debug).not.toHaveBeenCalled()
> 568 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  569 |       expect(global.console.error).toHaveBeenLastCalledWith({
  570 |         message: 'error'
  571 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 569, 'column': 6, 'index': 17189}","  567 |       expect(global.console.debug).not.toHaveBeenCalled()
  568 |       expect(global.console.info).not.toHaveBeenCalled()
> 569 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  570 |         message: 'error'
  571 |       })
  572 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 580, 'column': 6, 'index': 17519}","  578 |       loggerWarn.debug('nocall')
  579 |       loggerWarn.verbose('nocall')
> 580 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  581 |       expect(global.console.info).not.toHaveBeenCalled()
  582 |       expect(global.console.error).toHaveBeenLastCalledWith({
  583 |         message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 580, 'column': 6, 'index': 17519}","  578 |       loggerWarn.debug('nocall')
  579 |       loggerWarn.verbose('nocall')
> 580 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  581 |       expect(global.console.info).not.toHaveBeenCalled()
  582 |       expect(global.console.error).toHaveBeenLastCalledWith({
  583 |         message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 581, 'column': 6, 'index': 17577}","  579 |       loggerWarn.verbose('nocall')
  580 |       expect(global.console.debug).not.toHaveBeenCalled()
> 581 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  582 |       expect(global.console.error).toHaveBeenLastCalledWith({
  583 |         message: 'error2'
  584 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 581, 'column': 6, 'index': 17577}","  579 |       loggerWarn.verbose('nocall')
  580 |       expect(global.console.debug).not.toHaveBeenCalled()
> 581 |       expect(global.console.info).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  582 |       expect(global.console.error).toHaveBeenLastCalledWith({
  583 |         message: 'error2'
  584 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 582, 'column': 6, 'index': 17634}","  580 |       expect(global.console.debug).not.toHaveBeenCalled()
  581 |       expect(global.console.info).not.toHaveBeenCalled()
> 582 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  583 |         message: 'error2'
  584 |       })
  585 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 585, 'column': 6, 'index': 17731}","  583 |         message: 'error2'
  584 |       })
> 585 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  586 |         message: 'warn2'
  587 |       })
  588 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 596, 'column': 6, 'index': 18059}","  594 |       loggerInfo.debug('nocall')
  595 |       loggerInfo.verbose('nocall')
> 596 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  597 |       expect(global.console.error).toHaveBeenLastCalledWith({
  598 |         message: 'error3'
  599 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 596, 'column': 6, 'index': 18059}","  594 |       loggerInfo.debug('nocall')
  595 |       loggerInfo.verbose('nocall')
> 596 |       expect(global.console.debug).not.toHaveBeenCalled()
      |      ^ Duplicate Assert
  597 |       expect(global.console.error).toHaveBeenLastCalledWith({
  598 |         message: 'error3'
  599 |       })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 597, 'column': 6, 'index': 18117}","  595 |       loggerInfo.verbose('nocall')
  596 |       expect(global.console.debug).not.toHaveBeenCalled()
> 597 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  598 |         message: 'error3'
  599 |       })
  600 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 600, 'column': 6, 'index': 18214}","  598 |         message: 'error3'
  599 |       })
> 600 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  601 |         message: 'warn3'
  602 |       })
  603 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 603, 'column': 6, 'index': 18309}","  601 |         message: 'warn3'
  602 |       })
> 603 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  604 |         message: 'info3'
  605 |       })
  606 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 614, 'column': 6, 'index': 18660}","  612 |       loggerVerbose.verbose('verbose4')
  613 |       loggerVerbose.debug('nocall')
> 614 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  615 |         message: 'error4'
  616 |       })
  617 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 617, 'column': 6, 'index': 18757}","  615 |         message: 'error4'
  616 |       })
> 617 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  618 |         message: 'warn4'
  619 |       })
  620 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 620, 'column': 6, 'index': 18852}","  618 |         message: 'warn4'
  619 |       })
> 620 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  621 |         message: 'info4'
  622 |       })
  623 |       expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 623, 'column': 6, 'index': 18947}","  621 |         message: 'info4'
  622 |       })
> 623 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  624 |         message: 'verbose4'
  625 |       })
  626 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 634, 'column': 6, 'index': 19288}","  632 |       loggerDebug.verbose('verbose5')
  633 |       loggerDebug.debug('debug5')
> 634 |       expect(global.console.error).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  635 |         message: 'error5'
  636 |       })
  637 |       expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 637, 'column': 6, 'index': 19385}","  635 |         message: 'error5'
  636 |       })
> 637 |       expect(global.console.warn).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  638 |         message: 'warn5'
  639 |       })
  640 |       expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 640, 'column': 6, 'index': 19480}","  638 |         message: 'warn5'
  639 |       })
> 640 |       expect(global.console.info).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  641 |         message: 'info5'
  642 |       })
  643 |       expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 643, 'column': 6, 'index': 19575}","  641 |         message: 'info5'
  642 |       })
> 643 |       expect(global.console.debug).toHaveBeenLastCalledWith({
      |      ^ Duplicate Assert
  644 |         message: 'debug5'
  645 |       })
  646 |     })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 656, 'column': 6, 'index': 19959}","  654 |       logger.debug('array', ['message'])
  655 |
> 656 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  657 |         1,
  658 |         {
  659 |           message: 'simple message'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 662, 'column': 6, 'index': 20094}","  660 |         }
  661 |       )
> 662 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  663 |         2,
  664 |         {
  665 |           message: 'debug',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 670, 'column': 6, 'index': 20265}","  668 |         }
  669 |       )
> 670 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  671 |         3,
  672 |         {
  673 |           message: 'debug'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 676, 'column': 6, 'index': 20391}","  674 |         }
  675 |       )
> 676 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  677 |         4,
  678 |         {
  679 |           message: 'array',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Ignored Test,"{'line': 423, 'column': 7, 'index': 13127}","  421 |   })
  422 |
> 423 |   test.skip('respondToEventSourceWithError', async () => {
      |       ^ Ignored Test
  424 |     const response = await serverlessExpressInstance(null)
  425 |     expect(response).toEqual({
  426 |       statusCode: 500,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 270, 'column': 63, 'index': 8318}","  268 |       case 'alb':
  269 |       case 'apiGatewayV1':
> 270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
      |                                                               ^ Magic Number
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
  272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 272, 'column': 75, 'index': 8466}","  270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
> 272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
      |                                                                           ^ Magic Number
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)
  274 |         delete response.multiValueHeaders.etag
  275 |         delete response.multiValueHeaders['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 293, 'column': 53, 'index': 9438}","  291 |         break
  292 |       case 'lambdaEdge':
> 293 |         expect(response.headers.etag.length).toEqual(1)
      |                                                     ^ Magic Number
  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
  296 |         expect(response.headers['last-modified'].length).toEqual(1)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 296, 'column': 65, 'index': 9633}","  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
> 296 |         expect(response.headers['last-modified'].length).toEqual(1)
      |                                                                 ^ Magic Number
  297 |         expect(response.headers['last-modified'][0].key).toMatch('last-modified')
  298 |         expect(response.headers['last-modified'][0].value).toMatch(lastModifiedRegex)
  299 |         delete response.headers.etag"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 545, 'column': 56, 'index': 16342}","  543 |       await serverlessExpressInstance(event)
  544 |
> 545 |       expect(customLogger.debug.mock.calls.length).toBe(6)
      |                                                        ^ Magic Number
  546 |
  547 |       // TODO: test log levels
  548 |       // customLogger.level = 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Mystery Guest,"{'column': 25, 'line': 252}","  250 |     const response = await serverlessExpressInstance(event)
  251 |
> 252 |     const samLogoImage = fs.readFileSync(samLogoPath)
      |                         ^ Mystery Guest
  253 |     const samLogoBase64 = Buffer.from(samLogoImage).toString('base64')
  254 |     const expectedResponse = makeResponse({
  255 |       eventSourceName,"
