file,type,line,frame
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 281, 'column': 8, 'index': 8873}","  279 |         expectedResponse.body = Buffer.from(samLogoBase64, 'base64')
  280 |         expectedResponse.isBase64Encoded = false
> 281 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 282, 'column': 8, 'index': 8930}","  280 |         expectedResponse.isBase64Encoded = false
  281 |         expect(response.headers.etag).toMatch(etagRegex)
> 282 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  283 |         delete response.headers.etag
  284 |         delete response.headers['last-modified']
  285 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 287, 'column': 8, 'index': 9134}","  285 |         break
  286 |       case 'apiGatewayV2':
> 287 |         expect(response.headers.etag).toMatch(etagRegex)
      |        ^ Duplicate Assert
  288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 288, 'column': 8, 'index': 9191}","  286 |       case 'apiGatewayV2':
  287 |         expect(response.headers.etag).toMatch(etagRegex)
> 288 |         expect(response.headers['last-modified']).toMatch(lastModifiedRegex)
      |        ^ Duplicate Assert
  289 |         delete response.headers.etag
  290 |         delete response.headers['last-modified']
  291 |         break"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 572, 'column': 2, 'index': 17451}","  570 |   loggerError.debug('nocall')
  571 |   loggerError.verbose('nocall')
> 572 |   expect(global.console.warn).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  573 |   expect(global.console.debug).not.toHaveBeenCalled()
  574 |   expect(global.console.info).not.toHaveBeenCalled()
  575 |   expect(global.console.error).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 573, 'column': 2, 'index': 17504}","  571 |   loggerError.verbose('nocall')
  572 |   expect(global.console.warn).not.toHaveBeenCalled()
> 573 |   expect(global.console.debug).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  574 |   expect(global.console.info).not.toHaveBeenCalled()
  575 |   expect(global.console.error).toHaveBeenLastCalledWith({
  576 |     message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 573, 'column': 2, 'index': 17504}","  571 |   loggerError.verbose('nocall')
  572 |   expect(global.console.warn).not.toHaveBeenCalled()
> 573 |   expect(global.console.debug).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  574 |   expect(global.console.info).not.toHaveBeenCalled()
  575 |   expect(global.console.error).toHaveBeenLastCalledWith({
  576 |     message: 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 574, 'column': 2, 'index': 17558}","  572 |   expect(global.console.warn).not.toHaveBeenCalled()
  573 |   expect(global.console.debug).not.toHaveBeenCalled()
> 574 |   expect(global.console.info).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  575 |   expect(global.console.error).toHaveBeenLastCalledWith({
  576 |     message: 'error'
  577 |   })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 574, 'column': 2, 'index': 17558}","  572 |   expect(global.console.warn).not.toHaveBeenCalled()
  573 |   expect(global.console.debug).not.toHaveBeenCalled()
> 574 |   expect(global.console.info).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  575 |   expect(global.console.error).toHaveBeenLastCalledWith({
  576 |     message: 'error'
  577 |   })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 575, 'column': 2, 'index': 17611}","  573 |   expect(global.console.debug).not.toHaveBeenCalled()
  574 |   expect(global.console.info).not.toHaveBeenCalled()
> 575 |   expect(global.console.error).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  576 |     message: 'error'
  577 |   })
  578 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 584, 'column': 2, 'index': 17840}","  582 |   loggerWarn.debug('nocall')
  583 |   loggerWarn.verbose('nocall')
> 584 |   expect(global.console.debug).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  585 |   expect(global.console.info).not.toHaveBeenCalled()
  586 |   expect(global.console.error).toHaveBeenLastCalledWith({
  587 |     message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 584, 'column': 2, 'index': 17840}","  582 |   loggerWarn.debug('nocall')
  583 |   loggerWarn.verbose('nocall')
> 584 |   expect(global.console.debug).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  585 |   expect(global.console.info).not.toHaveBeenCalled()
  586 |   expect(global.console.error).toHaveBeenLastCalledWith({
  587 |     message: 'error2'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 585, 'column': 2, 'index': 17894}","  583 |   loggerWarn.verbose('nocall')
  584 |   expect(global.console.debug).not.toHaveBeenCalled()
> 585 |   expect(global.console.info).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  586 |   expect(global.console.error).toHaveBeenLastCalledWith({
  587 |     message: 'error2'
  588 |   })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 585, 'column': 2, 'index': 17894}","  583 |   loggerWarn.verbose('nocall')
  584 |   expect(global.console.debug).not.toHaveBeenCalled()
> 585 |   expect(global.console.info).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  586 |   expect(global.console.error).toHaveBeenLastCalledWith({
  587 |     message: 'error2'
  588 |   })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 586, 'column': 2, 'index': 17947}","  584 |   expect(global.console.debug).not.toHaveBeenCalled()
  585 |   expect(global.console.info).not.toHaveBeenCalled()
> 586 |   expect(global.console.error).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  587 |     message: 'error2'
  588 |   })
  589 |   expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 589, 'column': 2, 'index': 18032}","  587 |     message: 'error2'
  588 |   })
> 589 |   expect(global.console.warn).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  590 |     message: 'warn2'
  591 |   })
  592 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 598, 'column': 2, 'index': 18259}","  596 |   loggerInfo.debug('nocall')
  597 |   loggerInfo.verbose('nocall')
> 598 |   expect(global.console.debug).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  599 |   expect(global.console.error).toHaveBeenLastCalledWith({
  600 |     message: 'error3'
  601 |   })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 598, 'column': 2, 'index': 18259}","  596 |   loggerInfo.debug('nocall')
  597 |   loggerInfo.verbose('nocall')
> 598 |   expect(global.console.debug).not.toHaveBeenCalled()
      |  ^ Duplicate Assert
  599 |   expect(global.console.error).toHaveBeenLastCalledWith({
  600 |     message: 'error3'
  601 |   })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 599, 'column': 2, 'index': 18313}","  597 |   loggerInfo.verbose('nocall')
  598 |   expect(global.console.debug).not.toHaveBeenCalled()
> 599 |   expect(global.console.error).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  600 |     message: 'error3'
  601 |   })
  602 |   expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 602, 'column': 2, 'index': 18398}","  600 |     message: 'error3'
  601 |   })
> 602 |   expect(global.console.warn).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  603 |     message: 'warn3'
  604 |   })
  605 |   expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 605, 'column': 2, 'index': 18481}","  603 |     message: 'warn3'
  604 |   })
> 605 |   expect(global.console.info).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  606 |     message: 'info3'
  607 |   })
  608 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 614, 'column': 2, 'index': 18725}","  612 |   loggerVerbose.verbose('verbose4')
  613 |   loggerVerbose.debug('nocall')
> 614 |   expect(global.console.error).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  615 |     message: 'error4'
  616 |   })
  617 |   expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 617, 'column': 2, 'index': 18810}","  615 |     message: 'error4'
  616 |   })
> 617 |   expect(global.console.warn).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  618 |     message: 'warn4'
  619 |   })
  620 |   expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 620, 'column': 2, 'index': 18893}","  618 |     message: 'warn4'
  619 |   })
> 620 |   expect(global.console.info).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  621 |     message: 'info4'
  622 |   })
  623 |   expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 623, 'column': 2, 'index': 18976}","  621 |     message: 'info4'
  622 |   })
> 623 |   expect(global.console.debug).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  624 |     message: 'verbose4'
  625 |   })
  626 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 632, 'column': 2, 'index': 19214}","  630 |   loggerDebug.verbose('verbose5')
  631 |   loggerDebug.debug('debug5')
> 632 |   expect(global.console.error).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  633 |     message: 'error5'
  634 |   })
  635 |   expect(global.console.warn).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 635, 'column': 2, 'index': 19299}","  633 |     message: 'error5'
  634 |   })
> 635 |   expect(global.console.warn).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  636 |     message: 'warn5'
  637 |   })
  638 |   expect(global.console.info).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 638, 'column': 2, 'index': 19382}","  636 |     message: 'warn5'
  637 |   })
> 638 |   expect(global.console.info).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  639 |     message: 'info5'
  640 |   })
  641 |   expect(global.console.debug).toHaveBeenLastCalledWith({"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 641, 'column': 2, 'index': 19465}","  639 |     message: 'info5'
  640 |   })
> 641 |   expect(global.console.debug).toHaveBeenLastCalledWith({
      |  ^ Duplicate Assert
  642 |     message: 'debug5'
  643 |   })
  644 | })"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 654, 'column': 6, 'index': 19837}","  652 |       logger.debug('array', ['message'])
  653 |
> 654 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  655 |         1,
  656 |         {
  657 |           message: 'simple message'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 660, 'column': 6, 'index': 19972}","  658 |         }
  659 |       )
> 660 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  661 |         2,
  662 |         {
  663 |           message: 'debug',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 668, 'column': 6, 'index': 20143}","  666 |         }
  667 |       )
> 668 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  669 |         3,
  670 |         {
  671 |           message: 'debug'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Duplicate Assert,"{'line': 674, 'column': 6, 'index': 20269}","  672 |         }
  673 |       )
> 674 |       expect(global.console.debug).toHaveBeenNthCalledWith(
      |      ^ Duplicate Assert
  675 |         4,
  676 |         {
  677 |           message: 'array',"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Ignored Test,"{'line': 423, 'column': 7, 'index': 13127}","  421 |   })
  422 |
> 423 |   test.skip('respondToEventSourceWithError', async () => {
      |       ^ Ignored Test
  424 |     const response = await serverlessExpressInstance(null)
  425 |     expect(response).toEqual({
  426 |       statusCode: 500,"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 270, 'column': 63, 'index': 8318}","  268 |       case 'alb':
  269 |       case 'apiGatewayV1':
> 270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
      |                                                               ^ Magic Number
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
  272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 272, 'column': 75, 'index': 8466}","  270 |         expect(response.multiValueHeaders.etag.length).toEqual(1)
  271 |         expect(response.multiValueHeaders.etag[0]).toMatch(etagRegex)
> 272 |         expect(response.multiValueHeaders['last-modified'].length).toEqual(1)
      |                                                                           ^ Magic Number
  273 |         expect(response.multiValueHeaders['last-modified'][0]).toMatch(lastModifiedRegex)
  274 |         delete response.multiValueHeaders.etag
  275 |         delete response.multiValueHeaders['last-modified']"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 293, 'column': 53, 'index': 9438}","  291 |         break
  292 |       case 'lambdaEdge':
> 293 |         expect(response.headers.etag.length).toEqual(1)
      |                                                     ^ Magic Number
  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
  296 |         expect(response.headers['last-modified'].length).toEqual(1)"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 296, 'column': 65, 'index': 9633}","  294 |         expect(response.headers.etag[0].key).toMatch('etag')
  295 |         expect(response.headers.etag[0].value).toMatch(etagRegex)
> 296 |         expect(response.headers['last-modified'].length).toEqual(1)
      |                                                                 ^ Magic Number
  297 |         expect(response.headers['last-modified'][0].key).toMatch('last-modified')
  298 |         expect(response.headers['last-modified'][0].value).toMatch(lastModifiedRegex)
  299 |         delete response.headers.etag"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Magic Number,"{'line': 546, 'column': 56, 'index': 16539}","  544 |       await serverlessExpressInstance(event)
  545 |
> 546 |       expect(customLogger.debug.mock.calls.length).toBe(6)
      |                                                        ^ Magic Number
  547 |
  548 |       // TODO: test log levels
  549 |       // customLogger.level = 'error'"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/serverless-express/__tests__/integration.js,Mystery Guest,"{'column': 25, 'line': 252}","  250 |     const response = await serverlessExpressInstance(event)
  251 |
> 252 |     const samLogoImage = fs.readFileSync(samLogoPath)
      |                         ^ Mystery Guest
  253 |     const samLogoBase64 = Buffer.from(samLogoImage).toString('base64')
  254 |     const expectedResponse = makeResponse({
  255 |       eventSourceName,"
