file,type,line,method,source
/packages/jsdoc-plugins/test/specs/source-tag.js,GeneralFixture,"{'startLine':28,'endLine':28}","beforeEach(async () => {
    parser = jsdoc.createParser();
    await plugins.installPlugins([pluginPath], parser, jsdoc.env);
    docSet = jsdoc.getDocSetFromFile(pluginPath, parser);
  })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':58,'endLine':58}","it('does not add unique longnames to constructors', () => {
      const soup = docSet.getByLongname('Soup');
      const soup1 = docSet.getByLongname('Soup()');
      const soup2 = docSet.getByLongname('Soup(spiciness)');

      expect(soup.length).toBe(2);
      expect(soup1.length).toBe(0);
      expect(soup2.length).toBe(0);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':59,'endLine':59}","it('does not add unique longnames to constructors', () => {
      const soup = docSet.getByLongname('Soup');
      const soup1 = docSet.getByLongname('Soup()');
      const soup2 = docSet.getByLongname('Soup(spiciness)');

      expect(soup.length).toBe(2);
      expect(soup1.length).toBe(0);
      expect(soup2.length).toBe(0);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':60,'endLine':60}","it('does not add unique longnames to constructors', () => {
      const soup = docSet.getByLongname('Soup');
      const soup1 = docSet.getByLongname('Soup()');
      const soup2 = docSet.getByLongname('Soup(spiciness)');

      expect(soup.length).toBe(2);
      expect(soup1.length).toBe(0);
      expect(soup2.length).toBe(0);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':68,'endLine':68}","it('adds unique longnames to methods', () => {
      const slurp = docSet.getByLongname('Soup#slurp');
      const slurp1 = docSet.getByLongname('Soup#slurp()');
      const slurp2 = docSet.getByLongname('Soup#slurp(dBA)');

      expect(slurp.length).toBe(0);
      expect(slurp1.length).toBe(1);
      expect(slurp2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':69,'endLine':69}","it('adds unique longnames to methods', () => {
      const slurp = docSet.getByLongname('Soup#slurp');
      const slurp1 = docSet.getByLongname('Soup#slurp()');
      const slurp2 = docSet.getByLongname('Soup#slurp(dBA)');

      expect(slurp.length).toBe(0);
      expect(slurp1.length).toBe(1);
      expect(slurp2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':70,'endLine':70}","it('adds unique longnames to methods', () => {
      const slurp = docSet.getByLongname('Soup#slurp');
      const slurp1 = docSet.getByLongname('Soup#slurp()');
      const slurp2 = docSet.getByLongname('Soup#slurp(dBA)');

      expect(slurp.length).toBe(0);
      expect(slurp1.length).toBe(1);
      expect(slurp2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':85,'endLine':85}","it('does not add to or change existing variations that are unique', () => {
      const salt1 = docSet.getByLongname('Soup#salt');
      const salt2 = docSet.getByLongname('Soup#salt(mg)');

      expect(salt1.length).toBe(1);
      expect(salt2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':86,'endLine':86}","it('does not add to or change existing variations that are unique', () => {
      const salt1 = docSet.getByLongname('Soup#salt');
      const salt2 = docSet.getByLongname('Soup#salt(mg)');

      expect(salt1.length).toBe(1);
      expect(salt2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':94,'endLine':94}","it('does not duplicate the names of existing numeric variations', () => {
      const heat1 = docSet.getByLongname('Soup#heat(1)');
      const heat2 = docSet.getByLongname('Soup#heat(2)');
      const heat3 = docSet.getByLongname('Soup#heat(3)');

      expect(heat1.length).toBe(1);
      expect(heat2.length).toBe(1);
      expect(heat3.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':95,'endLine':95}","it('does not duplicate the names of existing numeric variations', () => {
      const heat1 = docSet.getByLongname('Soup#heat(1)');
      const heat2 = docSet.getByLongname('Soup#heat(2)');
      const heat3 = docSet.getByLongname('Soup#heat(3)');

      expect(heat1.length).toBe(1);
      expect(heat2.length).toBe(1);
      expect(heat3.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':96,'endLine':96}","it('does not duplicate the names of existing numeric variations', () => {
      const heat1 = docSet.getByLongname('Soup#heat(1)');
      const heat2 = docSet.getByLongname('Soup#heat(2)');
      const heat3 = docSet.getByLongname('Soup#heat(3)');

      expect(heat1.length).toBe(1);
      expect(heat2.length).toBe(1);
      expect(heat3.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':103,'endLine':103}","it('replaces identical variations with new, unique variations', () => {
      const discard1 = docSet.getByLongname('Soup#discard()');
      const discard2 = docSet.getByLongname('Soup#discard(container)');

      expect(discard1.length).toBe(1);
      expect(discard2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':104,'endLine':104}","it('replaces identical variations with new, unique variations', () => {
      const discard1 = docSet.getByLongname('Soup#discard()');
      const discard2 = docSet.getByLongname('Soup#discard(container)');

      expect(discard1.length).toBe(1);
      expect(discard2.length).toBe(1);
    })",snuts
/packages/jsdoc-plugins/test/specs/overload-helper.js,SubOptimalAssert,"{'startLine':118,'endLine':118}","xit('does not retain parse results between parser runs', () => {
      parser.clear();
      docSet = jsdoc.getDocSetFromFile(
        path.resolve(__dirname, '../fixtures/overload-helper.js'),
        parser
      );
      const heat = docSet.getByLongname('Soup#heat(4)');

      expect(heat.length).toBe(0);
    })",snuts
/packages/jsdoc-plugins/test/specs/comment-convert.js,SubOptimalAssert,"{'startLine':37,'endLine':37}","it('converts ///-style comments into jsdoc comments', () => {
    const doclet = docSet.getByLongname(
      'module:@jsdoc/plugins/comment-convert.handlers.beforeParse'
    );

    expect(doclet.length).toBe(1);
  })",snuts
/packages/jsdoc-plugins/test/fixtures/underscore.js,NonFunctionalStatement,"{'startLine':4,'endLine':4}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/underscore.js,NonFunctionalStatement,"{'startLine':7,'endLine':7}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/overload-helper.js,NonFunctionalStatement,"{'startLine':9,'endLine':9}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/overload-helper.js,NonFunctionalStatement,"{'startLine':17,'endLine':17}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/overload-helper.js,NonFunctionalStatement,"{'startLine':26,'endLine':26}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/overload-helper.js,NonFunctionalStatement,"{'startLine':40,'endLine':40}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/overload-helper.js,NonFunctionalStatement,"{'startLine':50,'endLine':50}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/markdown.js,NonFunctionalStatement,"{'startLine':6,'endLine':6}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/markdown.js,NonFunctionalStatement,"{'startLine':11,'endLine':11}",Unknown,snuts
/packages/jsdoc-plugins/test/fixtures/markdown.js,NonFunctionalStatement,"{'startLine':31,'endLine':31}",Unknown,snuts
/packages/jsdoc-core/test/specs/index.js,AnonymousTest,"{'startLine':25,'endLine':27}","it('is lib/api', () => {
      expect(core.Api).toEqual(Api);
    })",snuts
/packages/jsdoc-core/test/specs/index.js,AnonymousTest,"{'startLine':31,'endLine':33}","it('is lib/config', () => {
      expect(core.config).toEqual(config);
    })",snuts
/packages/jsdoc-core/test/specs/index.js,AnonymousTest,"{'startLine':37,'endLine':39}","it('is lib/env', () => {
      expect(core.Env).toEqual(Env);
    })",snuts
/packages/jsdoc-core/test/specs/index.js,AnonymousTest,"{'startLine':43,'endLine':45}","it('is lib/plugins', () => {
      expect(core.plugins).toEqual(plugins);
    })",snuts
/packages/jsdoc-parse/test/specs/index.js,AnonymousTest,"{'startLine':27,'endLine':29}","it('is lib/parser.createParser', () => {
      expect(parse.createParser).toEqual(createParser);
    })",snuts
/packages/jsdoc-parse/test/specs/index.js,AnonymousTest,"{'startLine':33,'endLine':35}","it('is lib/handlers', () => {
      expect(parse.handlers).toEqual(handlers);
    })",snuts
/packages/jsdoc-parse/test/specs/index.js,AnonymousTest,"{'startLine':39,'endLine':41}","it('is lib/parser.Parser', () => {
      expect(parse.Parser).toEqual(Parser);
    })",snuts
/packages/jsdoc-parse/test/specs/index.js,AnonymousTest,"{'startLine':45,'endLine':47}","it('is lib/visitor.Visitor', () => {
      expect(parse.Visitor).toEqual(Visitor);
    })",snuts
/packages/jsdoc-cli/test/specs/index.js,AnonymousTest,"{'startLine':21,'endLine':23}","it('is lib/engine', () => {
    expect(Engine).toEqual(engine);
  })",snuts
/packages/jsdoc-ast/test/specs/index.js,AnonymousTest,"{'startLine':24,'endLine':28}","it('is lib/ast-builder.AstBuilder', async () => {
      const { AstBuilder } = await import('../../lib/ast-builder.js');

      expect(ast.AstBuilder).toEqual(AstBuilder);
    })",snuts
/packages/jsdoc-ast/test/specs/index.js,AnonymousTest,"{'startLine':32,'endLine':36}","it('is lib/ast-node', async () => {
      const astNode = await import('../../lib/ast-node.js');

      expect(ast.astNode).toEqual(astNode);
    })",snuts
/packages/jsdoc-ast/test/specs/index.js,AnonymousTest,"{'startLine':40,'endLine':44}","it('is lib/syntax.Syntax', async () => {
      const { Syntax } = await import('../../lib/syntax.js');

      expect(ast.Syntax).toEqual(Syntax);
    })",snuts
/packages/jsdoc-ast/test/specs/index.js,AnonymousTest,"{'startLine':48,'endLine':52}","it('is lib/walker.Walker', async () => {
      const { Walker } = await import('../../lib/walker.js');

      expect(ast.Walker).toEqual(Walker);
    })",snuts
/packages/jsdoc-doclet/test/specs/index.js,AnonymousTest,"{'startLine':31,'endLine':33}","it('is lib/augment', () => {
      expect(doclet.augment).toEqual(augment);
    })",snuts
/packages/jsdoc-doclet/test/specs/index.js,AnonymousTest,"{'startLine':37,'endLine':39}","it('is lib/doclet.Doclet', () => {
      expect(doclet.Doclet).toEqual(Doclet);
    })",snuts
/packages/jsdoc-doclet/test/specs/index.js,AnonymousTest,"{'startLine':43,'endLine':45}","it('is lib/doclet.DocletStore', () => {
      expect(doclet.DocletStore).toEqual(DocletStore);
    })",snuts
/packages/jsdoc-doclet/test/specs/index.js,AnonymousTest,"{'startLine':49,'endLine':51}","it('is lib/package.Package', () => {
      expect(doclet.Package).toEqual(Package);
    })",snuts
/packages/jsdoc-doclet/test/specs/index.js,AnonymousTest,"{'startLine':55,'endLine':57}","it('is lib/borrow.resolveBorrows', () => {
      expect(doclet.resolveBorrows).toEqual(resolveBorrows);
    })",snuts
/packages/jsdoc-doclet/test/specs/index.js,AnonymousTest,"{'startLine':61,'endLine':63}","it('is lib/schema', () => {
      expect(doclet.schema).toEqual(schema);
    })",snuts
/packages/jsdoc/test/specs/validate.js,ConditionalTestLogic,"{'startLine':42,'endLine':47}","it('finds no validation errors in the JSDoc parse results', () => {
    jsdoc.getParseResults().forEach((doclets) => {
      const isValid = validate(doclets.doclets);

      // Hack to get the filename/errors in the test results.
      if (!isValid) {
        expect(doclets.filename).toBe('');
        expect(validate.errors).toBeEmptyArray();
      } else {
        expect(validate.errors).toBeNull();
      }
    });
  })",snuts
/packages/jsdoc/test/fixtures/yieldstag.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/yieldstag.js,NonFunctionalStatement,"{'startLine':15,'endLine':15}",Unknown,snuts
/packages/jsdoc/test/fixtures/yieldstag.js,NonFunctionalStatement,"{'startLine':22,'endLine':22}",Unknown,snuts
/packages/jsdoc/test/fixtures/versiontag.js,NonFunctionalStatement,"{'startLine':4,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/variationtag.js,NonFunctionalStatement,"{'startLine':4,'endLine':4}",Unknown,snuts
/packages/jsdoc/test/fixtures/variationtag.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/variationtag.js,NonFunctionalStatement,"{'startLine':16,'endLine':16}",Unknown,snuts
/packages/jsdoc/test/fixtures/variationtag.js,NonFunctionalStatement,"{'startLine':21,'endLine':21}",Unknown,snuts
/packages/jsdoc/test/fixtures/var.js,NonFunctionalStatement,"{'startLine':6,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/utf8.js,NonFunctionalStatement,"{'startLine':5,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/unrestrictedtag.js,NonFunctionalStatement,"{'startLine':7,'endLine':7}",Unknown,snuts
/packages/jsdoc/test/fixtures/typetagwithnewline.js,NonFunctionalStatement,"{'startLine':2,'endLine':2}",Unknown,snuts
/packages/jsdoc/test/fixtures/typetaginline.js,NonFunctionalStatement,"{'startLine':4,'endLine':4}",Unknown,snuts
/packages/jsdoc/test/fixtures/typetaginline.js,NonFunctionalStatement,"{'startLine':12,'endLine':12}",Unknown,snuts
/packages/jsdoc/test/fixtures/typetaginline.js,NonFunctionalStatement,"{'startLine':19,'endLine':19}",Unknown,snuts
/packages/jsdoc/test/fixtures/typetaginline.js,NonFunctionalStatement,"{'startLine':26,'endLine':26}",Unknown,snuts
/packages/jsdoc/test/fixtures/typetaginline.js,NonFunctionalStatement,"{'startLine':35,'endLine':35}",Unknown,snuts
/packages/jsdoc/test/fixtures/typedeftag.js,NonFunctionalStatement,"{'startLine':10,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/todotag.js,NonFunctionalStatement,"{'startLine':5,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/this4.js,NonFunctionalStatement,"{'startLine':4,'endLine':4}",Unknown,snuts
/packages/jsdoc/test/fixtures/this4.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/templatetag.js,NonFunctionalStatement,"{'startLine':6,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/suppresstag.js,NonFunctionalStatement,"{'startLine':7,'endLine':7}",Unknown,snuts
/packages/jsdoc/test/fixtures/summarytag.js,NonFunctionalStatement,"{'startLine':2,'endLine':3}",Unknown,snuts
/packages/jsdoc/test/fixtures/structtag.js,NonFunctionalStatement,"{'startLine':7,'endLine':7}",Unknown,snuts
/packages/jsdoc/test/fixtures/sincetag.js,NonFunctionalStatement,"{'startLine':4,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/seetag.js,NonFunctionalStatement,"{'startLine':4,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/seetag.js,NonFunctionalStatement,"{'startLine':10,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/returnstag.js,NonFunctionalStatement,"{'startLine':4,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/returnstag.js,NonFunctionalStatement,"{'startLine':10,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/returnstag.js,NonFunctionalStatement,"{'startLine':16,'endLine':17}",Unknown,snuts
/packages/jsdoc/test/fixtures/returnstag.js,NonFunctionalStatement,"{'startLine':22,'endLine':23}",Unknown,snuts
/packages/jsdoc/test/fixtures/restparams2.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/restparams.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/restparams.js,NonFunctionalStatement,"{'startLine':16,'endLine':16}",Unknown,snuts
/packages/jsdoc/test/fixtures/restparams.js,NonFunctionalStatement,"{'startLine':23,'endLine':23}",Unknown,snuts
/packages/jsdoc/test/fixtures/requirestag.js,NonFunctionalStatement,"{'startLine':4,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/requirestag.js,NonFunctionalStatement,"{'startLine':11,'endLine':12}",Unknown,snuts
/packages/jsdoc/test/fixtures/requirestag.js,NonFunctionalStatement,"{'startLine':19,'endLine':20}",Unknown,snuts
/packages/jsdoc/test/fixtures/publictag.js,NonFunctionalStatement,"{'startLine':7,'endLine':7}",Unknown,snuts
/packages/jsdoc/test/fixtures/protectedtag2.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/projecttag.js,NonFunctionalStatement,"{'startLine':8,'endLine':9}",Unknown,snuts
/packages/jsdoc/test/fixtures/polymertag.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtagsametype.js,NonFunctionalStatement,"{'startLine':15,'endLine':15}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtaginvalidtype.js,NonFunctionalStatement,"{'startLine':4,'endLine':4}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtaginvalidtype.js,NonFunctionalStatement,"{'startLine':9,'endLine':9}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag2.js,NonFunctionalStatement,"{'startLine':7,'endLine':7}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':4,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':10,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':16,'endLine':17}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':22,'endLine':23}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':28,'endLine':29}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':34,'endLine':35}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':40,'endLine':41}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':46,'endLine':47}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':50,'endLine':50}",Unknown,snuts
/packages/jsdoc/test/fixtures/paramtag.js,NonFunctionalStatement,"{'startLine':55,'endLine':55}",Unknown,snuts
/packages/jsdoc/test/fixtures/packagetag.js,NonFunctionalStatement,"{'startLine':6,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':15,'endLine':15}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':24,'endLine':24}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':31,'endLine':31}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':34,'endLine':34}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':41,'endLine':41}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag2.js,NonFunctionalStatement,"{'startLine':44,'endLine':44}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':11,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':16,'endLine':16}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':25,'endLine':25}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':32,'endLine':32}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':35,'endLine':35}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':42,'endLine':42}",Unknown,snuts
/packages/jsdoc/test/fixtures/overridetag.js,NonFunctionalStatement,"{'startLine':45,'endLine':45}",Unknown,snuts
/packages/jsdoc/test/fixtures/objectpropertykeys.js,NonFunctionalStatement,"{'startLine':20,'endLine':20}",Unknown,snuts
/packages/jsdoc/test/fixtures/objectlit3.js,NonFunctionalStatement,"{'startLine':6,'endLine':6}",Unknown,snuts
/packages/jsdoc/test/fixtures/objectlit3.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/nosideeffectstag.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/noaliastag.js,NonFunctionalStatement,"{'startLine':2,'endLine':2}",Unknown,snuts
/packages/jsdoc/test/fixtures/nametag.js,NonFunctionalStatement,"{'startLine':11,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/namespacetag.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag8.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag8.js,NonFunctionalStatement,"{'startLine':13,'endLine':13}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag7.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag3.js,NonFunctionalStatement,"{'startLine':17,'endLine':17}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag2.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag2.js,NonFunctionalStatement,"{'startLine':9,'endLine':9}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag11.js,NonFunctionalStatement,"{'startLine':9,'endLine':9}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag11.js,NonFunctionalStatement,"{'startLine':12,'endLine':12}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduletag10.js,NonFunctionalStatement,"{'startLine':3,'endLine':3}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduleisfunction.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduleinner.js,NonFunctionalStatement,"{'startLine':7,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduleinner.js,NonFunctionalStatement,"{'startLine':13,'endLine':14}",Unknown,snuts
/packages/jsdoc/test/fixtures/moduleinner.js,NonFunctionalStatement,"{'startLine':27,'endLine':28}",Unknown,snuts
/packages/jsdoc/test/fixtures/modifiestag.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag2.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag2.js,NonFunctionalStatement,"{'startLine':30,'endLine':30}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag2.js,NonFunctionalStatement,"{'startLine':38,'endLine':38}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag2.js,NonFunctionalStatement,"{'startLine':41,'endLine':41}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag2.js,NonFunctionalStatement,"{'startLine':49,'endLine':49}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag.js,NonFunctionalStatement,"{'startLine':9,'endLine':9}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag.js,NonFunctionalStatement,"{'startLine':11,'endLine':11}",Unknown,snuts
/packages/jsdoc/test/fixtures/mixintag.js,NonFunctionalStatement,"{'startLine':18,'endLine':19}",Unknown,snuts
/packages/jsdoc/test/fixtures/methoddefinition.js,NonFunctionalStatement,"{'startLine':3,'endLine':4}",Unknown,snuts
/packages/jsdoc/test/fixtures/methoddefinition.js,NonFunctionalStatement,"{'startLine':7,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/memberoftag5.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
/packages/jsdoc/test/fixtures/memberoftag5.js,NonFunctionalStatement,"{'startLine':13,'endLine':13}",Unknown,snuts
/packages/jsdoc/test/fixtures/memberoftag4.js,NonFunctionalStatement,"{'startLine':10,'endLine':10}",Unknown,snuts
/packages/jsdoc/test/fixtures/memberoftag4.js,NonFunctionalStatement,"{'startLine':16,'endLine':16}",Unknown,snuts
/packages/jsdoc/test/fixtures/memberoftag3.js,NonFunctionalStatement,"{'startLine':9,'endLine':9}",Unknown,snuts
/packages/jsdoc/test/fixtures/memberoftag2.js,NonFunctionalStatement,"{'startLine':8,'endLine':8}",Unknown,snuts
